head_x,head_y,head_z,shoulder_center_x,shoulder_center_y,shoulder_center_z,spine_x,spine_y,spine_z,hip center_x,hip center_y,hip center_z,shoulder left_x,shoulder left_y,shoulder left_z,elbow left_x,elbow left_y,elbow left_z,wrist left_x,wrist left_y,wrist left_z,hand left_x,hand left_y,hand left_z,shoulder right_x,shoulder right_y,shoulder right_z,elbow right_x,elbow right_y,elbow right_z,wrist right_x,wrist right_y,wrist right_z,hand right_x,hand right_y,hand right_z,hip left_x,hip left_y,hip left_z,knee left_x,knee left_y,knee left_z,ankle left_x,ankle left_y,ankle left_z,foot left_x,foot left_y,foot left_z,hip right_x,hip right_y,hip right_z,knee right_x,knee right_y,knee right_z,ankle right_x,ankle right_y,ankle right_z,foot right_x,foot right_y,foot right_z,time_stamp
0.206207,0.750581,2.85282,0.196983,0.557076,2.94839,0.197948,0.235517,2.95789,0.199234,0.171505,2.95124,0.0335849,0.452116,2.94747,-0.0193785,0.204902,2.87389,0.148076,-0.0283115,2.78642,0.202108,-0.0701538,2.77288,0.385955,0.445541,2.98044,0.40662,0.187901,2.95056,0.350878,-0.00594795,2.85189,0.292187,-0.0625684,2.80463,0.120418,0.0930189,2.9387,-0.00978402,-0.226973,2.73994,0.0107484,-0.573084,2.78141,0.0179954,-0.641043,2.74665,0.278985,0.0900603,2.95974,0.385899,-0.198301,2.71423,0.354717,-0.497079,2.75751,0.356924,-0.550581,2.68491,11_28_945
0.206207,0.750581,2.85282,0.196983,0.557076,2.94839,0.197948,0.235517,2.95789,0.199234,0.171505,2.95124,0.0335849,0.452116,2.94747,-0.0193785,0.204902,2.87389,0.148076,-0.0283115,2.78642,0.202108,-0.0701538,2.77288,0.385955,0.445541,2.98044,0.40662,0.187901,2.95056,0.350878,-0.00594795,2.85189,0.292187,-0.0625684,2.80463,0.120418,0.0930189,2.9387,-0.00978402,-0.226973,2.73994,0.0107484,-0.573084,2.78141,0.0179954,-0.641043,2.74665,0.278985,0.0900603,2.95974,0.385899,-0.198301,2.71423,0.354717,-0.497079,2.75751,0.356924,-0.550581,2.68491,11_28_945
0.207456,0.753221,2.85435,0.197636,0.558345,2.94797,0.198423,0.237085,2.95783,0.199659,0.173169,2.95193,0.0329542,0.45249,2.94604,-0.0211129,0.205799,2.87574,0.0403221,-0.0408167,2.75534,0.117286,-0.0697701,2.75719,0.385475,0.447934,2.98079,0.406533,0.188746,2.95021,0.338682,0.00165953,2.84736,0.282045,-0.0572415,2.80099,0.120826,0.0945696,2.93935,-0.0104071,-0.230533,2.73744,0.0120444,-0.574605,2.7817,0.0183824,-0.643953,2.7488,0.279349,0.0921196,2.96097,0.383257,-0.198081,2.71649,0.354671,-0.497205,2.75612,0.330652,-0.567866,2.76191,11_28_984
0.207456,0.753221,2.85435,0.197636,0.558345,2.94797,0.198423,0.237085,2.95783,0.199659,0.173169,2.95193,0.0329542,0.45249,2.94604,-0.0211129,0.205799,2.87574,0.0403221,-0.0408167,2.75534,0.117286,-0.0697701,2.75719,0.385475,0.447934,2.98079,0.406533,0.188746,2.95021,0.338682,0.00165953,2.84736,0.282045,-0.0572415,2.80099,0.120826,0.0945696,2.93935,-0.0104071,-0.230533,2.73744,0.0120444,-0.574605,2.7817,0.0183824,-0.643953,2.7488,0.279349,0.0921196,2.96097,0.383257,-0.198081,2.71649,0.354671,-0.497205,2.75612,0.330652,-0.567866,2.76191,11_28_984
0.207655,0.753643,2.8546,0.197737,0.558541,2.9479,0.198497,0.237324,2.95782,0.199725,0.173424,2.95204,0.0328577,0.452547,2.94582,-0.0213748,0.205936,2.87602,0.0120068,-0.044099,2.74725,0.0972288,-0.0697192,2.75347,0.3854,0.448303,2.98084,0.406519,0.188874,2.95015,0.331012,-0.00335069,2.84133,0.275566,-0.0607574,2.79685,0.120888,0.094807,2.93945,-0.0103978,-0.231225,2.73724,0.0122547,-0.574847,2.78175,0.0184548,-0.644424,2.74916,0.279407,0.0924347,2.96116,0.382843,-0.198046,2.71685,0.354664,-0.497222,2.75591,0.331677,-0.567166,2.75908,11_29_337
0.207655,0.753643,2.8546,0.197737,0.558541,2.9479,0.198497,0.237324,2.95782,0.199725,0.173424,2.95204,0.0328577,0.452547,2.94582,-0.0213748,0.205936,2.87602,0.0120068,-0.044099,2.74725,0.0972288,-0.0697192,2.75347,0.3854,0.448303,2.98084,0.406519,0.188874,2.95015,0.331012,-0.00335069,2.84133,0.275566,-0.0607574,2.79685,0.120888,0.094807,2.93945,-0.0103978,-0.231225,2.73724,0.0122547,-0.574847,2.78175,0.0184548,-0.644424,2.74916,0.279407,0.0924347,2.96116,0.382843,-0.198046,2.71685,0.354664,-0.497222,2.75591,0.331677,-0.567166,2.75908,11_29_337
0.207804,0.753962,2.85478,0.197813,0.558688,2.94785,0.198552,0.237504,2.95781,0.199774,0.173615,2.95212,0.0327855,0.45259,2.94566,-0.0215708,0.206039,2.87623,-0.00660791,-0.0461542,2.74206,0.0835239,-0.0696602,2.75102,0.385344,0.448579,2.98088,0.406509,0.18897,2.95011,0.328253,-0.00367161,2.8397,0.273611,-0.0618559,2.79581,0.120935,0.0949848,2.93953,-0.0105244,-0.231395,2.73676,0.012415,-0.575031,2.78179,0.0185106,-0.64478,2.74943,0.279449,0.0926739,2.96131,0.382542,-0.198022,2.71711,0.354658,-0.497233,2.75574,0.334971,-0.564853,2.74929,11_29_354
0.207804,0.753962,2.85478,0.197813,0.558688,2.94785,0.198552,0.237504,2.95781,0.199774,0.173615,2.95212,0.0327855,0.45259,2.94566,-0.0215708,0.206039,2.87623,-0.00660791,-0.0461542,2.74206,0.0835239,-0.0696602,2.75102,0.385344,0.448579,2.98088,0.406509,0.18897,2.95011,0.328253,-0.00367161,2.8397,0.273611,-0.0618559,2.79581,0.120935,0.0949848,2.93953,-0.0105244,-0.231395,2.73676,0.012415,-0.575031,2.78179,0.0185106,-0.64478,2.74943,0.279449,0.0926739,2.96131,0.382542,-0.198022,2.71711,0.354658,-0.497233,2.75574,0.334971,-0.564853,2.74929,11_29_354
0.207917,0.754212,2.85493,0.197872,0.5588,2.94781,0.198594,0.23764,2.95781,0.199812,0.173758,2.95218,0.0327311,0.452622,2.94553,-0.0217182,0.206122,2.87639,-0.0194699,-0.0476072,2.7384,0.0738332,-0.0696003,2.74926,0.385302,0.448787,2.98091,0.406499,0.189038,2.95008,0.326374,-0.00379991,2.8386,0.271902,-0.0621171,2.79504,0.120971,0.0951177,2.93958,-0.0105916,-0.231657,2.73651,0.0125346,-0.575169,2.78183,0.018557,-0.64505,2.74964,0.279483,0.0928553,2.96142,0.382317,-0.198003,2.7173,0.354654,-0.49724,2.75562,0.338987,-0.562049,2.73744,11_29_387
0.207917,0.754212,2.85493,0.197872,0.5588,2.94781,0.198594,0.23764,2.95781,0.199812,0.173758,2.95218,0.0327311,0.452622,2.94553,-0.0217182,0.206122,2.87639,-0.0194699,-0.0476072,2.7384,0.0738332,-0.0696003,2.74926,0.385302,0.448787,2.98091,0.406499,0.189038,2.95008,0.326374,-0.00379991,2.8386,0.271902,-0.0621171,2.79504,0.120971,0.0951177,2.93958,-0.0105916,-0.231657,2.73651,0.0125346,-0.575169,2.78183,0.018557,-0.64505,2.74964,0.279483,0.0928553,2.96142,0.382317,-0.198003,2.7173,0.354654,-0.49724,2.75562,0.338987,-0.562049,2.73744,11_29_387
