head_x,head_y,head_z,shoulder_center_x,shoulder_center_y,shoulder_center_z,spine_x,spine_y,spine_z,hip center_x,hip center_y,hip center_z,shoulder left_x,shoulder left_y,shoulder left_z,elbow left_x,elbow left_y,elbow left_z,wrist left_x,wrist left_y,wrist left_z,hand left_x,hand left_y,hand left_z,shoulder right_x,shoulder right_y,shoulder right_z,elbow right_x,elbow right_y,elbow right_z,wrist right_x,wrist right_y,wrist right_z,hand right_x,hand right_y,hand right_z,hip left_x,hip left_y,hip left_z,knee left_x,knee left_y,knee left_z,ankle left_x,ankle left_y,ankle left_z,foot left_x,foot left_y,foot left_z,hip right_x,hip right_y,hip right_z,knee right_x,knee right_y,knee right_z,ankle right_x,ankle right_y,ankle right_z,foot right_x,foot right_y,foot right_z,time_stamp
-0.0678335,0.279901,2.96318,-0.161706,0.0295596,2.94181,-0.137911,-0.413821,2.89568,-0.133152,-0.502497,2.89037,-0.240548,-0.0813419,2.82966,-0.265148,-0.312969,2.72485,-0.381365,-0.599993,2.82406,-0.420103,-0.695668,2.86247,-0.0438416,-0.138898,3.0541,0.0524173,-0.388996,2.82939,0.15986,-0.48985,3.03532,0.195674,-0.523468,3.10931,-0.174422,-0.545236,2.85116,0.262021,-0.608086,2.62508,-0.173164,-0.836441,2.69702,-0.0344493,-0.87838,2.70859,-0.0859047,-0.571136,2.91546,0.237799,-0.505631,2.5396,0.245028,-0.873217,2.55934,0.336459,-0.931377,2.49423,06_55_376
-0.0678335,0.279901,2.96318,-0.161706,0.0295596,2.94181,-0.137911,-0.413821,2.89568,-0.133152,-0.502497,2.89037,-0.240548,-0.0813419,2.82966,-0.265148,-0.312969,2.72485,-0.381365,-0.599993,2.82406,-0.420103,-0.695668,2.86247,-0.0438416,-0.138898,3.0541,0.0524173,-0.388996,2.82939,0.15986,-0.48985,3.03532,0.195674,-0.523468,3.10931,-0.174422,-0.545236,2.85116,0.262021,-0.608086,2.62508,-0.173164,-0.836441,2.69702,-0.0344493,-0.87838,2.70859,-0.0859047,-0.571136,2.91546,0.237799,-0.505631,2.5396,0.245028,-0.873217,2.55934,0.336459,-0.931377,2.49423,06_55_376
-0.0855645,0.236188,2.96713,-0.161137,0.0301768,2.94081,-0.137863,-0.412005,2.89541,-0.133235,-0.500249,2.89026,-0.2404,-0.0815044,2.82941,-0.274956,-0.298155,2.72888,-0.374016,-0.574704,2.81533,-0.407036,-0.666886,2.8495,-0.0409214,-0.139594,3.06159,0.022659,-0.364978,2.82706,0.161234,-0.490123,3.02782,0.216143,-0.526981,3.06387,-0.174947,-0.54543,2.84535,0.239232,-0.59824,2.63591,-0.159318,-0.861383,2.75893,-0.0295805,-0.891438,2.73973,-0.0856248,-0.571281,2.91934,0.216532,-0.512869,2.56117,0.224157,-0.859759,2.5779,0.31097,-0.914302,2.51728,06_55_408
-0.0855645,0.236188,2.96713,-0.161137,0.0301768,2.94081,-0.137863,-0.412005,2.89541,-0.133235,-0.500249,2.89026,-0.2404,-0.0815044,2.82941,-0.274956,-0.298155,2.72888,-0.374016,-0.574704,2.81533,-0.407036,-0.666886,2.8495,-0.0409214,-0.139594,3.06159,0.022659,-0.364978,2.82706,0.161234,-0.490123,3.02782,0.216143,-0.526981,3.06387,-0.174947,-0.54543,2.84535,0.239232,-0.59824,2.63591,-0.159318,-0.861383,2.75893,-0.0295805,-0.891438,2.73973,-0.0856248,-0.571281,2.91934,0.216532,-0.512869,2.56117,0.224157,-0.859759,2.5779,0.31097,-0.914302,2.51728,06_55_408
-0.0900985,0.22464,2.96805,-0.160969,0.0303037,2.9405,-0.137858,-0.411668,2.89532,-0.13326,-0.499831,2.8902,-0.240378,-0.081527,2.82936,-0.277302,-0.295256,2.72953,-0.372194,-0.567883,2.81292,-0.403213,-0.657926,2.84565,-0.0402848,-0.13984,3.06305,0.0165241,-0.350226,2.91322,0.161692,-0.490414,3.02687,0.220608,-0.527971,3.05563,-0.175112,-0.545411,2.84411,0.230444,-0.591868,2.63856,-0.130004,-0.872137,2.78419,-0.0142877,-0.897542,2.74709,-0.085581,-0.571306,2.91995,0.209644,-0.515012,2.56846,0.218957,-0.855963,2.58249,0.303978,-0.909151,2.52345,06_55_440
-0.0900985,0.22464,2.96805,-0.160969,0.0303037,2.9405,-0.137858,-0.411668,2.89532,-0.13326,-0.499831,2.8902,-0.240378,-0.081527,2.82936,-0.277302,-0.295256,2.72953,-0.372194,-0.567883,2.81292,-0.403213,-0.657926,2.84565,-0.0402848,-0.13984,3.06305,0.0165241,-0.350226,2.91322,0.161692,-0.490414,3.02687,0.220608,-0.527971,3.05563,-0.175112,-0.545411,2.84411,0.230444,-0.591868,2.63856,-0.130004,-0.872137,2.78419,-0.0142877,-0.897542,2.74709,-0.085581,-0.571306,2.91995,0.209644,-0.515012,2.56846,0.218957,-0.855963,2.58249,0.303978,-0.909151,2.52345,06_55_440
-0.092622,0.216978,2.96817,-0.1601,0.0303585,2.93965,-0.137862,-0.411378,2.89523,-0.133324,-0.499438,2.89014,-0.240343,-0.0815188,2.82929,-0.280834,-0.292596,2.72989,-0.370884,-0.561342,2.8105,-0.399709,-0.648997,2.84182,-0.039583,-0.140061,3.06418,0.0126062,-0.338258,2.97553,0.166697,-0.492816,3.02901,0.229787,-0.534129,3.04981,-0.175381,-0.545352,2.8431,0.221733,-0.585936,2.64112,-0.123955,-0.877569,2.79545,-0.0116063,-0.899891,2.75108,-0.0855821,-0.571326,2.92046,0.202667,-0.517138,2.57526,0.21412,-0.852577,2.58647,0.297351,-0.904534,2.52874,06_55_470
-0.092622,0.216978,2.96817,-0.1601,0.0303585,2.93965,-0.137862,-0.411378,2.89523,-0.133324,-0.499438,2.89014,-0.240343,-0.0815188,2.82929,-0.280834,-0.292596,2.72989,-0.370884,-0.561342,2.8105,-0.399709,-0.648997,2.84182,-0.039583,-0.140061,3.06418,0.0126062,-0.338258,2.97553,0.166697,-0.492816,3.02901,0.229787,-0.534129,3.04981,-0.175381,-0.545352,2.8431,0.221733,-0.585936,2.64112,-0.123955,-0.877569,2.79545,-0.0116063,-0.899891,2.75108,-0.0855821,-0.571326,2.92046,0.202667,-0.517138,2.57526,0.21412,-0.852577,2.58647,0.297351,-0.904534,2.52874,06_55_470
-0.0933206,0.209775,2.96678,-0.158315,0.0300799,2.9379,-0.137874,-0.411124,2.89512,-0.133415,-0.499082,2.89006,-0.240214,-0.0814907,2.82877,-0.288754,-0.28998,2.72983,-0.37069,-0.556173,2.8084,-0.397503,-0.642228,2.8387,-0.0384818,-0.140204,3.06457,0.0114167,-0.334009,3.00597,0.170575,-0.499306,3.03265,0.235709,-0.546599,3.04847,-0.175745,-0.545291,2.84223,0.214212,-0.581282,2.64338,-0.119815,-0.881188,2.80306,-0.00977011,-0.901678,2.75396,-0.0856032,-0.571341,2.92086,0.196183,-0.520378,2.58071,0.209721,-0.850405,2.58937,0.291162,-0.901507,2.5325,06_55_502
-0.0933206,0.209775,2.96678,-0.158315,0.0300799,2.9379,-0.137874,-0.411124,2.89512,-0.133415,-0.499082,2.89006,-0.240214,-0.0814907,2.82877,-0.288754,-0.28998,2.72983,-0.37069,-0.556173,2.8084,-0.397503,-0.642228,2.8387,-0.0384818,-0.140204,3.06457,0.0114167,-0.334009,3.00597,0.170575,-0.499306,3.03265,0.235709,-0.546599,3.04847,-0.175745,-0.545291,2.84223,0.214212,-0.581282,2.64338,-0.119815,-0.881188,2.80306,-0.00977011,-0.901678,2.75396,-0.0856032,-0.571341,2.92086,0.196183,-0.520378,2.58071,0.209721,-0.850405,2.58937,0.291162,-0.901507,2.5325,06_55_502
