head_x,head_y,head_z,shoulder_center_x,shoulder_center_y,shoulder_center_z,spine_x,spine_y,spine_z,hip center_x,hip center_y,hip center_z,shoulder left_x,shoulder left_y,shoulder left_z,elbow left_x,elbow left_y,elbow left_z,wrist left_x,wrist left_y,wrist left_z,hand left_x,hand left_y,hand left_z,shoulder right_x,shoulder right_y,shoulder right_z,elbow right_x,elbow right_y,elbow right_z,wrist right_x,wrist right_y,wrist right_z,hand right_x,hand right_y,hand right_z,hip left_x,hip left_y,hip left_z,knee left_x,knee left_y,knee left_z,ankle left_x,ankle left_y,ankle left_z,foot left_x,foot left_y,foot left_z,hip right_x,hip right_y,hip right_z,knee right_x,knee right_y,knee right_z,ankle right_x,ankle right_y,ankle right_z,foot right_x,foot right_y,foot right_z,time_stamp
0.0381438,0.353143,2.97105,-0.0212763,0.178761,2.96648,-0.0334201,-0.170704,2.92017,0.000694417,-0.227859,2.87286,-0.0950885,0.0455393,2.83047,-0.116495,-0.188957,2.72885,-0.0706253,-0.365134,2.68319,0.0115674,-0.394156,2.6839,0.0828067,0.0286592,2.98318,0.164019,-0.184008,2.86075,0.254254,-0.366438,2.98911,0.333188,-0.402827,2.99572,-0.0367244,-0.272322,2.8306,-0.211672,-0.672496,2.80991,-0.202711,-0.907866,2.7557,-0.0937745,-0.910157,2.75593,0.0433285,-0.279918,2.88988,0.284544,-0.497819,2.72696,0.200954,-0.803171,2.75578,0.287498,-0.869149,2.76122,08_00_344
0.0381438,0.353143,2.97105,-0.0212763,0.178761,2.96648,-0.0334201,-0.170704,2.92017,0.000694417,-0.227859,2.87286,-0.0950885,0.0455393,2.83047,-0.116495,-0.188957,2.72885,-0.0706253,-0.365134,2.68319,0.0115674,-0.394156,2.6839,0.0828067,0.0286592,2.98318,0.164019,-0.184008,2.86075,0.254254,-0.366438,2.98911,0.333188,-0.402827,2.99572,-0.0367244,-0.272322,2.8306,-0.211672,-0.672496,2.80991,-0.202711,-0.907866,2.7557,-0.0937745,-0.910157,2.75593,0.0433285,-0.279918,2.88988,0.284544,-0.497819,2.72696,0.200954,-0.803171,2.75578,0.287498,-0.869149,2.76122,08_00_344
0.038325,0.35345,2.97108,-0.0207598,0.178627,2.96655,-0.0344704,-0.170033,2.91914,0.000536527,-0.227081,2.87263,-0.0950741,0.0455909,2.83057,-0.117322,-0.195666,2.72646,-0.0678219,-0.375263,2.68117,-0.0203377,-0.424139,2.67628,0.0932503,-0.0104637,2.99104,0.177314,-0.225688,2.85865,0.265323,-0.385033,3.00358,0.346722,-0.42139,3.00642,-0.0380354,-0.268934,2.82896,-0.210909,-0.674719,2.81015,-0.196019,-0.907335,2.75847,-0.0841799,-0.907981,2.75202,0.043584,-0.282291,2.88948,0.285369,-0.498336,2.72659,0.244039,-0.8049,2.76485,0.317021,-0.888245,2.76458,08_00_376
0.038325,0.35345,2.97108,-0.0207598,0.178627,2.96655,-0.0344704,-0.170033,2.91914,0.000536527,-0.227081,2.87263,-0.0950741,0.0455909,2.83057,-0.117322,-0.195666,2.72646,-0.0678219,-0.375263,2.68117,-0.0203377,-0.424139,2.67628,0.0932503,-0.0104637,2.99104,0.177314,-0.225688,2.85865,0.265323,-0.385033,3.00358,0.346722,-0.42139,3.00642,-0.0380354,-0.268934,2.82896,-0.210909,-0.674719,2.81015,-0.196019,-0.907335,2.75847,-0.0841799,-0.907981,2.75202,0.043584,-0.282291,2.88948,0.285369,-0.498336,2.72659,0.244039,-0.8049,2.76485,0.317021,-0.888245,2.76458,08_00_376
0.0383536,0.353495,2.97108,-0.0206811,0.178607,2.96656,-0.0346183,-0.169904,2.91899,0.000514435,-0.226914,2.87261,-0.0950645,0.0455981,2.83059,-0.117447,-0.196655,2.7261,-0.0662736,-0.380837,2.68145,-0.0250212,-0.429373,2.67289,0.0951255,-0.0168894,2.99193,0.179414,-0.232127,2.85827,0.267224,-0.388065,3.00592,0.348957,-0.424463,3.00841,-0.0382414,-0.268344,2.82855,-0.210792,-0.675061,2.81019,-0.194131,-0.907287,2.759,-0.0819666,-0.907973,2.75138,0.043644,-0.282724,2.88958,0.285495,-0.498415,2.72653,0.276815,-0.80501,2.77188,0.334062,-0.885683,2.7604,08_00_406
0.0383536,0.353495,2.97108,-0.0206811,0.178607,2.96656,-0.0346183,-0.169904,2.91899,0.000514435,-0.226914,2.87261,-0.0950645,0.0455981,2.83059,-0.117447,-0.196655,2.7261,-0.0662736,-0.380837,2.68145,-0.0250212,-0.429373,2.67289,0.0951255,-0.0168894,2.99193,0.179414,-0.232127,2.85827,0.267224,-0.388065,3.00592,0.348957,-0.424463,3.00841,-0.0382414,-0.268344,2.82855,-0.210792,-0.675061,2.81019,-0.194131,-0.907287,2.759,-0.0819666,-0.907973,2.75138,0.043644,-0.282724,2.88958,0.285495,-0.498415,2.72653,0.276815,-0.80501,2.77188,0.334062,-0.885683,2.7604,08_00_406
0.0383761,0.353528,2.97108,-0.0206189,0.178592,2.96657,-0.0346984,-0.169755,2.91891,0.000518381,-0.226704,2.87261,-0.0950529,0.0456028,2.8306,-0.117541,-0.197363,2.72584,-0.0657041,-0.382895,2.68142,-0.0287713,-0.433426,2.67176,0.0968363,-0.0222515,2.99216,0.181077,-0.237094,2.85789,0.268722,-0.390378,3.00777,0.350688,-0.426883,3.01025,-0.038381,-0.267824,2.82812,-0.210706,-0.675318,2.81022,-0.192372,-0.907306,2.75935,-0.0800803,-0.908067,2.75085,0.0437773,-0.283175,2.88984,0.285594,-0.498476,2.72648,0.266394,-0.803928,2.76837,0.331087,-0.882993,2.76049,08_00_454
0.0383761,0.353528,2.97108,-0.0206189,0.178592,2.96657,-0.0346984,-0.169755,2.91891,0.000518381,-0.226704,2.87261,-0.0950529,0.0456028,2.8306,-0.117541,-0.197363,2.72584,-0.0657041,-0.382895,2.68142,-0.0287713,-0.433426,2.67176,0.0968363,-0.0222515,2.99216,0.181077,-0.237094,2.85789,0.268722,-0.390378,3.00777,0.350688,-0.426883,3.01025,-0.038381,-0.267824,2.82812,-0.210706,-0.675318,2.81022,-0.192372,-0.907306,2.75935,-0.0800803,-0.908067,2.75085,0.0437773,-0.283175,2.88984,0.285594,-0.498476,2.72648,0.266394,-0.803928,2.76837,0.331087,-0.882993,2.76049,08_00_454
0.0384004,0.353547,2.97109,-0.0205594,0.178579,2.96657,-0.0347592,-0.169616,2.91886,0.000529062,-0.226502,2.87263,-0.095038,0.0456049,2.83061,-0.117612,-0.197915,2.72564,-0.0653096,-0.384338,2.68138,-0.0320221,-0.438849,2.67166,0.0986569,-0.027302,2.99275,0.182606,-0.241343,2.85762,0.269955,-0.392207,3.0096,0.352266,-0.428817,3.01208,-0.0384923,-0.267394,2.82772,-0.210641,-0.67551,2.81024,-0.190866,-0.907355,2.75959,-0.0784023,-0.907784,2.75043,0.0439591,-0.28379,2.89026,0.285694,-0.498539,2.72644,0.203808,-0.787688,2.75747,0.288891,-0.861188,2.75868,08_00_487
0.0384004,0.353547,2.97109,-0.0205594,0.178579,2.96657,-0.0347592,-0.169616,2.91886,0.000529062,-0.226502,2.87263,-0.095038,0.0456049,2.83061,-0.117612,-0.197915,2.72564,-0.0653096,-0.384338,2.68138,-0.0320221,-0.438849,2.67166,0.0986569,-0.027302,2.99275,0.182606,-0.241343,2.85762,0.269955,-0.392207,3.0096,0.352266,-0.428817,3.01208,-0.0384923,-0.267394,2.82772,-0.210641,-0.67551,2.81024,-0.190866,-0.907355,2.75959,-0.0784023,-0.907784,2.75043,0.0439591,-0.28379,2.89026,0.285694,-0.498539,2.72644,0.203808,-0.787688,2.75747,0.288891,-0.861188,2.75868,08_00_487
