head_x,head_y,head_z,shoulder_center_x,shoulder_center_y,shoulder_center_z,spine_x,spine_y,spine_z,hip center_x,hip center_y,hip center_z,shoulder left_x,shoulder left_y,shoulder left_z,elbow left_x,elbow left_y,elbow left_z,wrist left_x,wrist left_y,wrist left_z,hand left_x,hand left_y,hand left_z,shoulder right_x,shoulder right_y,shoulder right_z,elbow right_x,elbow right_y,elbow right_z,wrist right_x,wrist right_y,wrist right_z,hand right_x,hand right_y,hand right_z,hip left_x,hip left_y,hip left_z,knee left_x,knee left_y,knee left_z,ankle left_x,ankle left_y,ankle left_z,foot left_x,foot left_y,foot left_z,hip right_x,hip right_y,hip right_z,knee right_x,knee right_y,knee right_z,ankle right_x,ankle right_y,ankle right_z,foot right_x,foot right_y,foot right_z,time_stamp
0.0406519,0.333183,2.90445,-0.0192716,0.151577,2.91282,-0.0626317,-0.209309,2.86629,-0.0365195,-0.269753,2.81193,-0.122978,0.0367699,2.80494,-0.221133,-0.189182,2.77712,-0.00877368,-0.300421,2.70672,0.0620128,-0.337501,2.68781,0.120279,0.0390438,2.98034,0.171879,-0.201522,2.94107,0.27711,-0.350071,2.9313,0.276927,-0.431812,2.90235,-0.0939846,-0.337005,2.75142,-0.215278,-0.693176,2.81145,-0.185118,-0.925586,2.77123,-0.0771753,-0.922055,2.76199,0.0154813,-0.335982,2.83616,0.288939,-0.460759,2.7079,0.303634,-0.772115,2.74195,0.358829,-0.819718,2.68219,47_43_205
0.0406519,0.333183,2.90445,-0.0192716,0.151577,2.91282,-0.0626317,-0.209309,2.86629,-0.0365195,-0.269753,2.81193,-0.122978,0.0367699,2.80494,-0.221133,-0.189182,2.77712,-0.00877368,-0.300421,2.70672,0.0620128,-0.337501,2.68781,0.120279,0.0390438,2.98034,0.171879,-0.201522,2.94107,0.27711,-0.350071,2.9313,0.276927,-0.431812,2.90235,-0.0939846,-0.337005,2.75142,-0.215278,-0.693176,2.81145,-0.185118,-0.925586,2.77123,-0.0771753,-0.922055,2.76199,0.0154813,-0.335982,2.83616,0.288939,-0.460759,2.7079,0.303634,-0.772115,2.74195,0.358829,-0.819718,2.68219,47_43_205
0.0354095,0.334681,2.90218,-0.0216443,0.152733,2.9131,-0.063865,-0.203946,2.86672,-0.037785,-0.262687,2.81231,-0.124072,0.0373428,2.80418,-0.169052,-0.191736,2.76371,0.0340111,-0.316596,2.6924,0.0898728,-0.402301,2.66812,0.118551,0.0406142,2.97741,0.170849,-0.199136,2.94021,0.272403,-0.349512,2.93161,0.293031,-0.411721,2.9219,-0.0948766,-0.32968,2.75214,-0.218305,-0.68973,2.81169,-0.185097,-0.918577,2.77091,-0.0774011,-0.916577,2.76216,0.0145504,-0.327887,2.83587,0.285793,-0.481796,2.70388,0.303796,-0.787562,2.74389,0.359437,-0.835849,2.68556,47_43_237
0.0354095,0.334681,2.90218,-0.0216443,0.152733,2.9131,-0.063865,-0.203946,2.86672,-0.037785,-0.262687,2.81231,-0.124072,0.0373428,2.80418,-0.169052,-0.191736,2.76371,0.0340111,-0.316596,2.6924,0.0898728,-0.402301,2.66812,0.118551,0.0406142,2.97741,0.170849,-0.199136,2.94021,0.272403,-0.349512,2.93161,0.293031,-0.411721,2.9219,-0.0948766,-0.32968,2.75214,-0.218305,-0.68973,2.81169,-0.185097,-0.918577,2.77091,-0.0774011,-0.916577,2.76216,0.0145504,-0.327887,2.83587,0.285793,-0.481796,2.70388,0.303796,-0.787562,2.74389,0.359437,-0.835849,2.68556,47_43_237
0.0342718,0.334663,2.9019,-0.0220699,0.152913,2.91314,-0.0640921,-0.20303,2.8668,-0.0380288,-0.261446,2.8124,-0.12438,0.037448,2.80403,-0.164347,-0.192003,2.76238,0.0377742,-0.31851,2.69075,0.0960627,-0.416452,2.66356,0.118243,0.0408889,2.97696,0.170666,-0.198749,2.94003,0.271664,-0.349415,2.93166,0.295992,-0.407953,2.92556,-0.0950688,-0.328393,2.75231,-0.218911,-0.688998,2.81171,-0.185216,-0.917208,2.77083,-0.0775318,-0.915539,2.76218,0.0143778,-0.326471,2.83584,0.284952,-0.48544,2.7025,0.303788,-0.789922,2.74416,0.359504,-0.838357,2.68608,47_43_268
0.0342718,0.334663,2.9019,-0.0220699,0.152913,2.91314,-0.0640921,-0.20303,2.8668,-0.0380288,-0.261446,2.8124,-0.12438,0.037448,2.80403,-0.164347,-0.192003,2.76238,0.0377742,-0.31851,2.69075,0.0960627,-0.416452,2.66356,0.118243,0.0408889,2.97696,0.170666,-0.198749,2.94003,0.271664,-0.349415,2.93166,0.295992,-0.407953,2.92556,-0.0950688,-0.328393,2.75231,-0.218911,-0.688998,2.81171,-0.185216,-0.917208,2.77083,-0.0775318,-0.915539,2.76218,0.0143778,-0.326471,2.83584,0.284952,-0.48544,2.7025,0.303788,-0.789922,2.74416,0.359504,-0.838357,2.68608,47_43_268
0.0325297,0.333469,2.90147,-0.0226996,0.15294,2.91306,-0.064311,-0.202282,2.86689,-0.0382678,-0.260412,2.81253,-0.125095,0.0374968,2.8038,-0.164207,-0.192367,2.76203,0.0381969,-0.319415,2.68995,0.100297,-0.427235,2.66,0.117886,0.0410422,2.97662,0.169926,-0.19839,2.93754,0.270951,-0.349165,2.93181,0.298167,-0.404211,2.9297,-0.0952785,-0.32732,2.75252,-0.219414,-0.688385,2.81172,-0.185392,-0.916167,2.77072,-0.0776867,-0.914751,2.76217,0.0142313,-0.325369,2.83586,0.284171,-0.487455,2.70074,0.303616,-0.79131,2.7441,0.359464,-0.840008,2.68633,47_43_298
0.0325297,0.333469,2.90147,-0.0226996,0.15294,2.91306,-0.064311,-0.202282,2.86689,-0.0382678,-0.260412,2.81253,-0.125095,0.0374968,2.8038,-0.164207,-0.192367,2.76203,0.0381969,-0.319415,2.68995,0.100297,-0.427235,2.66,0.117886,0.0410422,2.97662,0.169926,-0.19839,2.93754,0.270951,-0.349165,2.93181,0.298167,-0.404211,2.9297,-0.0952785,-0.32732,2.75252,-0.219414,-0.688385,2.81172,-0.185392,-0.916167,2.77072,-0.0776867,-0.914751,2.76217,0.0142313,-0.325369,2.83586,0.284171,-0.487455,2.70074,0.303616,-0.79131,2.7441,0.359464,-0.840008,2.68633,47_43_298
0.0301149,0.331291,2.90061,-0.0240377,0.15261,2.91274,-0.0645409,-0.201666,2.86699,-0.0385207,-0.259528,2.81269,-0.126785,0.0373043,2.80333,-0.168223,-0.19318,2.76254,0.035798,-0.319641,2.6899,0.10332,-0.434508,2.65775,0.117258,0.0411893,2.97634,0.169601,-0.198178,2.93678,0.270417,-0.349126,2.93182,0.299639,-0.402171,2.93184,-0.0954774,-0.32648,2.75271,-0.219847,-0.687865,2.81174,-0.185473,-0.915512,2.77064,-0.0777513,-0.914243,2.76216,0.0140939,-0.324456,2.83595,0.278877,-0.472266,2.69304,0.300527,-0.779608,2.74054,0.35684,-0.829202,2.68329,47_43_330
0.0301149,0.331291,2.90061,-0.0240377,0.15261,2.91274,-0.0645409,-0.201666,2.86699,-0.0385207,-0.259528,2.81269,-0.126785,0.0373043,2.80333,-0.168223,-0.19318,2.76254,0.035798,-0.319641,2.6899,0.10332,-0.434508,2.65775,0.117258,0.0411893,2.97634,0.169601,-0.198178,2.93678,0.270417,-0.349126,2.93182,0.299639,-0.402171,2.93184,-0.0954774,-0.32648,2.75271,-0.219847,-0.687865,2.81174,-0.185473,-0.915512,2.77064,-0.0777513,-0.914243,2.76216,0.0140939,-0.324456,2.83595,0.278877,-0.472266,2.69304,0.300527,-0.779608,2.74054,0.35684,-0.829202,2.68329,47_43_330
