head_x,head_y,head_z,shoulder_center_x,shoulder_center_y,shoulder_center_z,spine_x,spine_y,spine_z,hip center_x,hip center_y,hip center_z,shoulder left_x,shoulder left_y,shoulder left_z,elbow left_x,elbow left_y,elbow left_z,wrist left_x,wrist left_y,wrist left_z,hand left_x,hand left_y,hand left_z,shoulder right_x,shoulder right_y,shoulder right_z,elbow right_x,elbow right_y,elbow right_z,wrist right_x,wrist right_y,wrist right_z,hand right_x,hand right_y,hand right_z,hip left_x,hip left_y,hip left_z,knee left_x,knee left_y,knee left_z,ankle left_x,ankle left_y,ankle left_z,foot left_x,foot left_y,foot left_z,hip right_x,hip right_y,hip right_z,knee right_x,knee right_y,knee right_z,ankle right_x,ankle right_y,ankle right_z,foot right_x,foot right_y,foot right_z,time_stamp
0.00549708,0.215815,3.02197,-0.0624071,0.0525312,3.06947,-0.160274,-0.334578,2.97607,-0.144358,-0.396471,2.90585,-0.192587,-0.0331976,2.9829,-0.313897,-0.274835,2.91995,-0.366891,-0.575788,2.79454,-0.416372,-0.703646,2.7349,0.0697927,-0.038877,3.14981,0.135374,-0.323991,3.1196,0.212687,-0.532604,3.01411,0.217149,-0.573889,3.00168,-0.215462,-0.461312,2.838,-0.235156,-0.837413,2.79467,-0.365183,-1.14393,2.72625,-0.283874,-1.07491,2.69075,-0.0973909,-0.463868,2.92104,0.0743652,-0.352785,2.58837,-0.0248347,-0.790419,2.62408,0.0261682,-0.837335,2.55604,25_58_017
0.00549708,0.215815,3.02197,-0.0624071,0.0525312,3.06947,-0.160274,-0.334578,2.97607,-0.144358,-0.396471,2.90585,-0.192587,-0.0331976,2.9829,-0.313897,-0.274835,2.91995,-0.366891,-0.575788,2.79454,-0.416372,-0.703646,2.7349,0.0697927,-0.038877,3.14981,0.135374,-0.323991,3.1196,0.212687,-0.532604,3.01411,0.217149,-0.573889,3.00168,-0.215462,-0.461312,2.838,-0.235156,-0.837413,2.79467,-0.365183,-1.14393,2.72625,-0.283874,-1.07491,2.69075,-0.0973909,-0.463868,2.92104,0.0743652,-0.352785,2.58837,-0.0248347,-0.790419,2.62408,0.0261682,-0.837335,2.55604,25_58_017
0.00613984,0.215143,3.02157,-0.0621625,0.052705,3.07125,-0.163835,-0.337576,2.97713,-0.151099,-0.400931,2.90554,-0.193009,-0.0329251,2.9842,-0.313652,-0.274547,2.92067,-0.362219,-0.535223,2.79113,-0.390339,-0.632442,2.74449,0.0746663,-0.0490686,3.14432,0.135622,-0.325211,3.11943,0.20367,-0.533452,3.01158,0.217592,-0.573446,3.00163,-0.225986,-0.464737,2.83746,-0.275565,-0.837828,2.7889,-0.369736,-1.22539,2.75631,-0.31671,-1.2389,2.70647,-0.105344,-0.472366,2.91921,0.0588673,-0.35239,2.58466,-0.0306918,-0.783888,2.62692,0.015677,-0.839801,2.54884,25_58_267
0.00613984,0.215143,3.02157,-0.0621625,0.052705,3.07125,-0.163835,-0.337576,2.97713,-0.151099,-0.400931,2.90554,-0.193009,-0.0329251,2.9842,-0.313652,-0.274547,2.92067,-0.362219,-0.535223,2.79113,-0.390339,-0.632442,2.74449,0.0746663,-0.0490686,3.14432,0.135622,-0.325211,3.11943,0.20367,-0.533452,3.01158,0.217592,-0.573446,3.00163,-0.225986,-0.464737,2.83746,-0.275565,-0.837828,2.7889,-0.369736,-1.22539,2.75631,-0.31671,-1.2389,2.70647,-0.105344,-0.472366,2.91921,0.0588673,-0.35239,2.58466,-0.0306918,-0.783888,2.62692,0.015677,-0.839801,2.54884,25_58_267
-0.218273,0.189628,2.95527,-0.188938,0.0363786,3.01502,-0.179558,-0.32705,2.9699,-0.170665,-0.38465,2.90002,-0.34205,-0.0675408,2.9535,-0.399676,-0.290767,2.95237,-0.394098,-0.508392,2.80339,-0.421484,-0.553497,2.76259,-0.0341011,-0.0577233,3.02127,0.101257,-0.328385,3.04587,0.199016,-0.533231,3.00351,0.21859,-0.572524,2.99397,-0.242439,-0.453648,2.84162,-0.315032,-0.802352,2.78278,-0.289454,-1.09859,2.72921,-0.235223,-1.05105,2.66235,-0.113014,-0.45755,2.90739,-0.103237,-0.507583,2.58584,-0.0510574,-0.851194,2.67594,-0.00269881,-0.892037,2.5921,25_58_299
-0.218273,0.189628,2.95527,-0.188938,0.0363786,3.01502,-0.179558,-0.32705,2.9699,-0.170665,-0.38465,2.90002,-0.34205,-0.0675408,2.9535,-0.399676,-0.290767,2.95237,-0.394098,-0.508392,2.80339,-0.421484,-0.553497,2.76259,-0.0341011,-0.0577233,3.02127,0.101257,-0.328385,3.04587,0.199016,-0.533231,3.00351,0.21859,-0.572524,2.99397,-0.242439,-0.453648,2.84162,-0.315032,-0.802352,2.78278,-0.289454,-1.09859,2.72921,-0.235223,-1.05105,2.66235,-0.113014,-0.45755,2.90739,-0.103237,-0.507583,2.58584,-0.0510574,-0.851194,2.67594,-0.00269881,-0.892037,2.5921,25_58_299
-0.229798,0.210135,2.93281,-0.210783,0.0409306,2.98373,-0.185535,-0.300184,2.93846,-0.180772,-0.352243,2.87198,-0.37063,-0.0671675,2.93569,-0.418347,-0.293791,2.9476,-0.401687,-0.500367,2.7998,-0.427669,-0.532481,2.76418,-0.0489352,-0.0567956,2.95031,0.0889802,-0.31591,2.98829,0.130846,-0.495655,2.88003,0.142252,-0.547235,2.85215,-0.252948,-0.431187,2.8282,-0.339543,-0.787252,2.77694,-0.270316,-1.04745,2.71896,-0.227532,-1.02665,2.65598,-0.114322,-0.4157,2.86319,-0.110057,-0.594412,2.61562,-0.0644083,-0.88598,2.70111,-0.0225325,-0.927083,2.62599,25_58_861
-0.229798,0.210135,2.93281,-0.210783,0.0409306,2.98373,-0.185535,-0.300184,2.93846,-0.180772,-0.352243,2.87198,-0.37063,-0.0671675,2.93569,-0.418347,-0.293791,2.9476,-0.401687,-0.500367,2.7998,-0.427669,-0.532481,2.76418,-0.0489352,-0.0567956,2.95031,0.0889802,-0.31591,2.98829,0.130846,-0.495655,2.88003,0.142252,-0.547235,2.85215,-0.252948,-0.431187,2.8282,-0.339543,-0.787252,2.77694,-0.270316,-1.04745,2.71896,-0.227532,-1.02665,2.65598,-0.114322,-0.4157,2.86319,-0.110057,-0.594412,2.61562,-0.0644083,-0.88598,2.70111,-0.0225325,-0.927083,2.62599,25_58_861
-0.246742,0.223747,2.91455,-0.222364,0.0443094,2.96424,-0.188757,-0.283031,2.91858,-0.186401,-0.331912,2.85457,-0.387166,-0.0657724,2.92375,-0.430426,-0.295175,2.94132,-0.407202,-0.497049,2.79404,-0.433614,-0.519017,2.76419,-0.0559354,-0.0562814,2.91566,0.0834532,-0.309963,2.96562,0.104078,-0.478815,2.83634,0.108956,-0.533682,2.79589,-0.259684,-0.414962,2.81831,-0.354561,-0.777751,2.7735,-0.259028,-1.01467,2.71195,-0.21553,-0.987947,2.64825,-0.114598,-0.39212,2.83886,-0.118498,-0.637023,2.62851,-0.0716621,-0.905219,2.71511,-0.0332195,-0.946315,2.64492,26_00_502
-0.246742,0.223747,2.91455,-0.222364,0.0443094,2.96424,-0.188757,-0.283031,2.91858,-0.186401,-0.331912,2.85457,-0.387166,-0.0657724,2.92375,-0.430426,-0.295175,2.94132,-0.407202,-0.497049,2.79404,-0.433614,-0.519017,2.76419,-0.0559354,-0.0562814,2.91566,0.0834532,-0.309963,2.96562,0.104078,-0.478815,2.83634,0.108956,-0.533682,2.79589,-0.259684,-0.414962,2.81831,-0.354561,-0.777751,2.7735,-0.259028,-1.01467,2.71195,-0.21553,-0.987947,2.64825,-0.114598,-0.39212,2.83886,-0.118498,-0.637023,2.62851,-0.0716621,-0.905219,2.71511,-0.0332195,-0.946315,2.64492,26_00_502
