head_x,head_y,head_z,shoulder_center_x,shoulder_center_y,shoulder_center_z,spine_x,spine_y,spine_z,hip center_x,hip center_y,hip center_z,shoulder left_x,shoulder left_y,shoulder left_z,elbow left_x,elbow left_y,elbow left_z,wrist left_x,wrist left_y,wrist left_z,hand left_x,hand left_y,hand left_z,shoulder right_x,shoulder right_y,shoulder right_z,elbow right_x,elbow right_y,elbow right_z,wrist right_x,wrist right_y,wrist right_z,hand right_x,hand right_y,hand right_z,hip left_x,hip left_y,hip left_z,knee left_x,knee left_y,knee left_z,ankle left_x,ankle left_y,ankle left_z,foot left_x,foot left_y,foot left_z,hip right_x,hip right_y,hip right_z,knee right_x,knee right_y,knee right_z,ankle right_x,ankle right_y,ankle right_z,foot right_x,foot right_y,foot right_z,time_stamp
0.0711279,0.333929,2.86401,-0.0161191,0.171156,2.88645,0.0108828,-0.153077,2.82458,0.0162832,-0.217924,2.81543,-0.111094,0.0536151,2.76943,-0.130487,-0.17553,2.7057,-0.211482,-0.439208,2.74544,-0.238481,-0.527101,2.76309,0.11996,0.0483986,3.03172,0.21422,-0.194976,2.90204,0.353936,-0.429591,2.9546,0.403453,-0.478402,2.97708,-0.0284785,-0.303513,2.72434,-0.173085,-0.657365,2.78535,-0.168594,-0.919892,2.72104,-0.0954173,-0.953654,2.64996,0.075496,-0.30586,2.86896,0.294289,-0.558724,2.74484,0.339288,-0.892008,2.78753,0.41569,-0.939352,2.77125,01_48_642
0.0711279,0.333929,2.86401,-0.0161191,0.171156,2.88645,0.0108828,-0.153077,2.82458,0.0162832,-0.217924,2.81543,-0.111094,0.0536151,2.76943,-0.130487,-0.17553,2.7057,-0.211482,-0.439208,2.74544,-0.238481,-0.527101,2.76309,0.11996,0.0483986,3.03172,0.21422,-0.194976,2.90204,0.353936,-0.429591,2.9546,0.403453,-0.478402,2.97708,-0.0284785,-0.303513,2.72434,-0.173085,-0.657365,2.78535,-0.168594,-0.919892,2.72104,-0.0954173,-0.953654,2.64996,0.075496,-0.30586,2.86896,0.294289,-0.558724,2.74484,0.339288,-0.892008,2.78753,0.41569,-0.939352,2.77125,01_48_642
0.0886758,0.331855,2.86551,0.00382716,0.16365,2.88697,0.0315632,-0.164693,2.82252,0.0371856,-0.230459,2.81284,-0.0955682,0.0483726,2.76912,-0.124843,-0.178844,2.71076,-0.0387775,-0.41532,2.70092,0.0513138,-0.394114,2.71566,0.138423,0.0425006,3.03155,0.204337,-0.20872,2.89372,0.355954,-0.437915,2.95004,0.420643,-0.461308,2.95915,-0.00643594,-0.319622,2.71717,-0.158466,-0.664791,2.78579,-0.163061,-0.92027,2.72313,-0.0910653,-0.956236,2.65034,0.0981295,-0.321885,2.86818,0.322182,-0.564829,2.74527,0.344458,-0.888222,2.78353,0.42027,-0.939023,2.77048,01_48_674
0.0886758,0.331855,2.86551,0.00382716,0.16365,2.88697,0.0315632,-0.164693,2.82252,0.0371856,-0.230459,2.81284,-0.0955682,0.0483726,2.76912,-0.124843,-0.178844,2.71076,-0.0387775,-0.41532,2.70092,0.0513138,-0.394114,2.71566,0.138423,0.0425006,3.03155,0.204337,-0.20872,2.89372,0.355954,-0.437915,2.95004,0.420643,-0.461308,2.95915,-0.00643594,-0.319622,2.71717,-0.158466,-0.664791,2.78579,-0.163061,-0.92027,2.72313,-0.0910653,-0.956236,2.65034,0.0981295,-0.321885,2.86818,0.322182,-0.564829,2.74527,0.344458,-0.888222,2.78353,0.42027,-0.939023,2.77048,01_48_674
0.109133,0.329674,2.86523,0.024071,0.159218,2.88503,0.0489131,-0.1691,2.82186,0.0535868,-0.234822,2.81239,-0.0763745,0.0456522,2.76935,-0.104973,-0.185233,2.71383,0.115571,-0.38628,2.66845,0.18953,-0.400419,2.66995,0.161883,0.0338685,3.02755,0.232379,-0.21776,2.88867,0.374537,-0.448725,2.94317,0.442312,-0.466604,2.95046,0.00914187,-0.321065,2.72033,-0.15098,-0.668193,2.78598,-0.157711,-0.920999,2.72364,-0.0876412,-0.95691,2.65095,0.113573,-0.325319,2.86565,0.343991,-0.566453,2.74315,0.374333,-0.88517,2.77757,0.448693,-0.933626,2.76653,01_48_719
0.109133,0.329674,2.86523,0.024071,0.159218,2.88503,0.0489131,-0.1691,2.82186,0.0535868,-0.234822,2.81239,-0.0763745,0.0456522,2.76935,-0.104973,-0.185233,2.71383,0.115571,-0.38628,2.66845,0.18953,-0.400419,2.66995,0.161883,0.0338685,3.02755,0.232379,-0.21776,2.88867,0.374537,-0.448725,2.94317,0.442312,-0.466604,2.95046,0.00914187,-0.321065,2.72033,-0.15098,-0.668193,2.78598,-0.157711,-0.920999,2.72364,-0.0876412,-0.95691,2.65095,0.113573,-0.325319,2.86565,0.343991,-0.566453,2.74315,0.374333,-0.88517,2.77757,0.448693,-0.933626,2.76653,01_48_719
0.153638,0.325109,2.86737,0.0725982,0.1499,2.88486,0.0909807,-0.174364,2.81997,0.0945673,-0.239345,2.81019,-0.0327241,0.0397326,2.76954,-0.0635576,-0.19465,2.7143,0.20369,-0.383877,2.65467,0.268111,-0.400116,2.65221,0.208091,0.0285607,3.02446,0.289224,-0.219845,2.88791,0.412901,-0.455527,2.93505,0.480667,-0.471748,2.93823,0.046658,-0.323073,2.72143,-0.125554,-0.675463,2.78602,-0.147712,-0.922177,2.72465,-0.0735002,-0.965124,2.6741,0.153683,-0.327228,2.86009,0.382552,-0.576659,2.7368,0.417668,-0.885921,2.76789,0.482677,-0.937164,2.76172,01_48_752
0.153638,0.325109,2.86737,0.0725982,0.1499,2.88486,0.0909807,-0.174364,2.81997,0.0945673,-0.239345,2.81019,-0.0327241,0.0397326,2.76954,-0.0635576,-0.19465,2.7143,0.20369,-0.383877,2.65467,0.268111,-0.400116,2.65221,0.208091,0.0285607,3.02446,0.289224,-0.219845,2.88791,0.412901,-0.455527,2.93505,0.480667,-0.471748,2.93823,0.046658,-0.323073,2.72143,-0.125554,-0.675463,2.78602,-0.147712,-0.922177,2.72465,-0.0735002,-0.965124,2.6741,0.153683,-0.327228,2.86009,0.382552,-0.576659,2.7368,0.417668,-0.885921,2.76789,0.482677,-0.937164,2.76172,01_48_752
0.18984,0.318465,2.86551,0.112017,0.141778,2.88227,0.122119,-0.179081,2.8175,0.124443,-0.24345,2.80769,0.00196213,0.0339487,2.76975,-0.0316006,-0.201979,2.71379,0.246042,-0.383075,2.64742,0.315526,-0.40191,2.64135,0.254475,0.0268081,3.02712,0.334,-0.218972,2.8907,0.452968,-0.457822,2.928,0.504828,-0.46936,2.935,0.074044,-0.326626,2.72076,-0.0772995,-0.684746,2.78342,-0.0930766,-0.930687,2.72042,-0.0299649,-0.969937,2.66987,0.183112,-0.329488,2.85563,0.448321,-0.621404,2.73449,0.444579,-0.89183,2.76202,0.50887,-0.939348,2.75676,01_48_798
0.18984,0.318465,2.86551,0.112017,0.141778,2.88227,0.122119,-0.179081,2.8175,0.124443,-0.24345,2.80769,0.00196213,0.0339487,2.76975,-0.0316006,-0.201979,2.71379,0.246042,-0.383075,2.64742,0.315526,-0.40191,2.64135,0.254475,0.0268081,3.02712,0.334,-0.218972,2.8907,0.452968,-0.457822,2.928,0.504828,-0.46936,2.935,0.074044,-0.326626,2.72076,-0.0772995,-0.684746,2.78342,-0.0930766,-0.930687,2.72042,-0.0299649,-0.969937,2.66987,0.183112,-0.329488,2.85563,0.448321,-0.621404,2.73449,0.444579,-0.89183,2.76202,0.50887,-0.939348,2.75676,01_48_798
